content_id,content,subject,sentiment_value,sentiment_word
IsdMHpBZ0SYPygi1,我当初也是这两辆车在选，先定了傲虎，然后第二天改成了森其实傲虎比森油门响应快，门和高速过弯没感觉又多大差别，应该差不多，傲虎隔音内饰要比森好点～eyesight很有用，建议有条件一定要上！但是森的视野太爽了，老婆开过念念不忘，家里第二台车，也不是太在意空间，所以第二天就改成森了……,空间,0,不在意
IsdMHpBZ0SYPygi1,我当初也是这两辆车在选，先定了傲虎，然后第二天改成了森其实傲虎比森油门响应快，门和高速过弯没感觉又多大差别，应该差不多，傲虎隔音内饰要比森好点～eyesight很有用，建议有条件一定要上！但是森的视野太爽了，老婆开过念念不忘，家里第二台车，也不是太在意空间，所以第二天就改成森了……,内饰,1,好
vfhMisDUWg95VR7c,您说的对，预算没问题的，主要就是对斯巴鲁特别喜欢，本来家人让选GLC的，但对这车的空间和过于豪华的内饰不感冒，我也考虑下XT，感谢！   ,空间,0,不感冒
vfhMisDUWg95VR7c,您说的对，预算没问题的，主要就是对斯巴鲁特别喜欢，本来家人让选GLC的，但对这车的空间和过于豪华的内饰不感冒，我也考虑下XT，感谢！   ,内饰,0,不感冒
CDgl3ePKuE6f5FhU,斯巴鲁中国市场属于庞大集团控股，垄断经营，就目前形势看，价格不会有很大的下降空间。,价格,0,
qxpkmLhsEUDoBWT3,家里有进口老指2.4和森林人2.5的表示这两款各有味道。而国产新指在4s看过就是自由侠plus的感觉，2.4th或许会好一些，但是新指的公路操控和内部空间绝对会不如森林人,操控,-1,不如
OLk86AxvWb2IMX4y,我在买森林人之前也是考虑了Q3  觉得外观好看，质量也是杠杠的 而且也是知名品牌，最后还是感觉空间小，维修保养也不划算，虽然森林人维修也贵，但驾驶感觉是没得比啊,外观,1,好看
sVZraqLxHubQeI5p,我在买森林人之前也是考虑了Q5  觉得外观好看，质量也是杠杠的 而且也是知名品牌，最后还是感觉空间小，维修保养也不划算，虽然森林人维修也贵，但驾驶感觉是没得比啊,空间,-1,小
IbheRGV6HuNCLStT,这俩车取向完全不一样。买森林人的基本不怎么会买奇骏的吧，反之亦然。我觉得奇骏作为家用车真的挺不错的，空间大，舒服，动力不差，四驱在城市SUV中算好的，真的是很适宜的一部车。   ,空间,1,大
IbheRGV6HuNCLStT,这俩车取向完全不一样。买森林人的基本不怎么会买奇骏的吧，反之亦然。我觉得奇骏作为家用车真的挺不错的，空间大，舒服，动力不差，四驱在城市SUV中算好的，真的是很适宜的一部车。   ,舒适性,1,舒服
IbheRGV6HuNCLStT,这俩车取向完全不一样。买森林人的基本不怎么会买奇骏的吧，反之亦然。我觉得奇骏作为家用车真的挺不错的，空间大，舒服，动力不差，四驱在城市SUV中算好的，真的是很适宜的一部车。   ,动力,1,不差
jfOndsE8QPZXul7V,奇骏空间大舒适性好配置高，还有一定的脱困能力，确实适合家用，性价比高。,空间,1,大 
jfOndsE8QPZXul7V,奇骏空间大舒适性好配置高，还有一定的脱困能力，确实适合家用，性价比高。,舒适性,1,好
jfOndsE8QPZXul7V,奇骏空间大舒适性好配置高，还有一定的脱困能力，确实适合家用，性价比高。,配置,1,高
mqFTdsbjxhoBC0VX,森林人比XV除了空间大以外还有那些区别？还有你说的小毛病指的是什么啊？在考虑这两个哪个好！    ,空间,1,大
olAXBYyT4rUjE73Q,你这么问我也只能推荐你cx5顶配了…………不过空间就别奢望了～长途最多一家三口～一家五口有难度～ 其实我现在是不推荐你买自吸的～因为日系车的涡轮已经崛起～    ,空间,-1,别奢望
RIguswkCWdmKE1XP,力狮，空间太小，坐起来不舒服   ,空间,-1,小
vlzV7UONtIEQF5oi,油门窜的解决方案就是开一万公里自己洗一次节气门。你就不会感觉到窜了。suv入弯别那么快，不安全。最后看你喜欢什么。我因为出去玩儿，跑越野所以选择了森林人。车还是很不错的。另外GLC300也是不错的车。除了空间小点儿。   ,空间,-1,小
kYTvn2iCdBmr4uXy,网上看下汉兰达爬坡门，就知道该选哪个车。汉兰达比较均衡，除了空间大基本没啥特点。森林人个性特点明显。,空间,1,大
NxqA1PTglILbJRBH,买车的时候汉兰达四豪是第一选择，空间大，操控性中等，比较均衡，但加价提车让人太太太反感。森是偶尔路过看到，空间不小，操控性好，视野通透，2.5动力也足够。如果对加价不敏感建议等汉兰达，如果想自己开着舒服可以考虑森。或者去看看科迪亚克（没试驾过，不发表意见）,空间,1,大
NxqA1PTglILbJRBH,买车的时候汉兰达四豪是第一选择，空间大，操控性中等，比较均衡，但加价提车让人太太太反感。森是偶尔路过看到，空间不小，操控性好，视野通透，2.5动力也足够。如果对加价不敏感建议等汉兰达，如果想自己开着舒服可以考虑森。或者去看看科迪亚克（没试驾过，不发表意见）,操控,0,中等
NxqA1PTglILbJRBH,买车的时候汉兰达四豪是第一选择，空间大，操控性中等，比较均衡，但加价提车让人太太太反感。森是偶尔路过看到，空间不小，操控性好，视野通透，2.5动力也足够。如果对加价不敏感建议等汉兰达，如果想自己开着舒服可以考虑森。或者去看看科迪亚克（没试驾过，不发表意见）,动力,0,足够
HmQF6KOEoDa5IBqZ,如果汉兰达不加价，不实行SB的饥渴营销，我就买了。现在想想幸好没买，一是七座用处并不大，二是城市驾驶森林人要爽太多，三是找停车位时少很多麻烦，四是经常自驾游森林人是最好的选择，五是操控、四驱、通过性汉兰达无法和森比。虽然汉兰达的内饰做工、空间舒适、保值耐用、综合性价高等优点也是森林人无法相比的，但这些都掩盖不了森的主要优点，还是森林人适合我。,操控,-1,无法比
HmQF6KOEoDa5IBqZ,如果汉兰达不加价，不实行SB的饥渴营销，我就买了。现在想想幸好没买，一是七座用处并不大，二是城市驾驶森林人要爽太多，三是找停车位时少很多麻烦，四是经常自驾游森林人是最好的选择，五是操控、四驱、通过性汉兰达无法和森比。虽然汉兰达的内饰做工、空间舒适、保值耐用、综合性价高等优点也是森林人无法相比的，但这些都掩盖不了森的主要优点，还是森林人适合我。,内饰,1,保值耐用
HmQF6KOEoDa5IBqZ,如果汉兰达不加价，不实行SB的饥渴营销，我就买了。现在想想幸好没买，一是七座用处并不大，二是城市驾驶森林人要爽太多，三是找停车位时少很多麻烦，四是经常自驾游森林人是最好的选择，五是操控、四驱、通过性汉兰达无法和森比。虽然汉兰达的内饰做工、空间舒适、保值耐用、综合性价高等优点也是森林人无法相比的，但这些都掩盖不了森的主要优点，还是森林人适合我。,舒适性,1,空间舒适
vtCOMR3nmBiSTYoJ,我的7.5万了，还没有换，要是自己换说实话很费劲，这个两边空间太小了，如果是直列四缸其实是个人都能够换，但是这个没有把握最好别自己换！,空间,-1,小
mQj2xONZawe6qv3g,你又想在市区用还要操控，三十万我绝对不会选森林人，不值这个价，市区你要这么好的四驱系统干什么，要是空间要求不太高的我选，Q3⃣️，或GLA，甚至是2.0T的途L也比它强，哥们不要密念这个价位的纯进口，没你想象的那么好！   ,价格,-1,不值
JBtYxcFrkHyZiSDI,进口的不知道，途观L的配置和空间倒是相当出色，只是接近角和离去角弱于森林人    ,配置,1,出色
JBtYxcFrkHyZiSDI,进口的不知道，途观L的配置和空间倒是相当出色，只是接近角和离去角弱于森林人    ,空间,1,出色
Tb3uH2Mck1DWRKsU,谢谢。还有就是汉兰达的空间，虽然内饰面包车，但是空间真的是    ,内饰,0,面包车
Tb3uH2Mck1DWRKsU,谢谢。还有就是汉兰达的空间，虽然内饰面包车，但是空间真的是    ,空间,-1,真的是
c9C4rWOj8ifSmUA3,配4AT的森林人可以算是越野车，升级换代后配了CVT的森林人就只能算是SUV。这话真精辟   我只想说花20大几万买台cvt的suv。真心叫厂家不太厚道了。以前森林人这个价位没有太多竞争对手。现在不如考虑那些八速自动的车型。反正都是suv，加速快，四驱有，省油，空间比森林人大的多。森林人以后不改款真心没销量。醒醒吧斯巴鲁。该好好玩性能车不好好玩。非要玩cvt    ,油耗,1,省油
c9C4rWOj8ifSmUA3,配4AT的森林人可以算是越野车，升级换代后配了CVT的森林人就只能算是SUV。这话真精辟   我只想说花20大几万买台cvt的suv。真心叫厂家不太厚道了。以前森林人这个价位没有太多竞争对手。现在不如考虑那些八速自动的车型。反正都是suv，加速快，四驱有，省油，空间比森林人大的多。森林人以后不改款真心没销量。醒醒吧斯巴鲁。该好好玩性能车不好好玩。非要玩cvt    ,动力,1,加速快
c9C4rWOj8ifSmUA3,配4AT的森林人可以算是越野车，升级换代后配了CVT的森林人就只能算是SUV。这话真精辟   我只想说花20大几万买台cvt的suv。真心叫厂家不太厚道了。以前森林人这个价位没有太多竞争对手。现在不如考虑那些八速自动的车型。反正都是suv，加速快，四驱有，省油，空间比森林人大的多。森林人以后不改款真心没销量。醒醒吧斯巴鲁。该好好玩性能车不好好玩。非要玩cvt    ,空间,1,大
IFRGBJiaKeykplWz,后排空间是个杀手锏。看看选择吧,空间,1,杀手锏
yFL4awOh7QMosZ2i,楼主帖子好像在指南者也发过。 我回复了一下我的看法。后排空间两车本差别没这么大，但指南者后排座椅特别宽，因此后排空间指南者显得更小。对越野有个硬指标攀爬比，两者攀爬比无法比较，还有接近角离去角指南者大， 其余森林人完胜。森林人的攀爬能力也不错，有测试资料说极限是35度，我试驾过33度土坡，不用冲坡就上顶了。,空间,0,差别没那么大
yFL4awOh7QMosZ2i,楼主帖子好像在指南者也发过。 我回复了一下我的看法。后排空间两车本差别没这么大，但指南者后排座椅特别宽，因此后排空间指南者显得更小。对越野有个硬指标攀爬比，两者攀爬比无法比较，还有接近角离去角指南者大， 其余森林人完胜。森林人的攀爬能力也不错，有测试资料说极限是35度，我试驾过33度土坡，不用冲坡就上顶了。,动力,1,不错
Iet1yswVLNoD7pM0,除非能解决充电问题，不然我暂时不考虑电动车，我们小区有两辆特斯拉，一辆MODEL S75 一辆MODEL X。长途是个大问题，充电桩按在车库里，可是高速续航很尴尬。我建议您如果一家老小的话，可以考虑傲虎，我记得傲虎装了鹰眼。非常不错的安全配制，也可以再等等，等XC60 雷神上市，那个就是真正的安全放在首位的车，当然空间没有傲虎大，傲虎的后排以及后备箱那是真的大~！！！   ,安全性,1,不错
Iet1yswVLNoD7pM0,除非能解决充电问题，不然我暂时不考虑电动车，我们小区有两辆特斯拉，一辆MODEL S75 一辆MODEL X。长途是个大问题，充电桩按在车库里，可是高速续航很尴尬。我建议您如果一家老小的话，可以考虑傲虎，我记得傲虎装了鹰眼。非常不错的安全配制，也可以再等等，等XC60 雷神上市，那个就是真正的安全放在首位的车，当然空间没有傲虎大，傲虎的后排以及后备箱那是真的大~！！！   ,空间,1,大
BaFdXcWgAOQCNimo,相比你的马自达，颜值差，动力差，油耗高，异响多，操控差， 08年的一旦维修起来配件要命的贵，必换的一套正时大概2000多。除非你懂修车，会找拆车件。08年的国三排放，将来出手都不容易。2.0的应该不如你的1.5动力好…唯一好的大概就是空间大点吧，通过性强一点，否则真没必要换车，09款车主真心话…,外观,-1,颜值差
BaFdXcWgAOQCNimo,相比你的马自达，颜值差，动力差，油耗高，异响多，操控差， 08年的一旦维修起来配件要命的贵，必换的一套正时大概2000多。除非你懂修车，会找拆车件。08年的国三排放，将来出手都不容易。2.0的应该不如你的1.5动力好…唯一好的大概就是空间大点吧，通过性强一点，否则真没必要换车，09款车主真心话…,动力,-1,差
BaFdXcWgAOQCNimo,相比你的马自达，颜值差，动力差，油耗高，异响多，操控差， 08年的一旦维修起来配件要命的贵，必换的一套正时大概2000多。除非你懂修车，会找拆车件。08年的国三排放，将来出手都不容易。2.0的应该不如你的1.5动力好…唯一好的大概就是空间大点吧，通过性强一点，否则真没必要换车，09款车主真心话…,油耗,-1,高
BaFdXcWgAOQCNimo,相比你的马自达，颜值差，动力差，油耗高，异响多，操控差， 08年的一旦维修起来配件要命的贵，必换的一套正时大概2000多。除非你懂修车，会找拆车件。08年的国三排放，将来出手都不容易。2.0的应该不如你的1.5动力好…唯一好的大概就是空间大点吧，通过性强一点，否则真没必要换车，09款车主真心话…,舒适性,-1,异响多
BaFdXcWgAOQCNimo,相比你的马自达，颜值差，动力差，油耗高，异响多，操控差， 08年的一旦维修起来配件要命的贵，必换的一套正时大概2000多。除非你懂修车，会找拆车件。08年的国三排放，将来出手都不容易。2.0的应该不如你的1.5动力好…唯一好的大概就是空间大点吧，通过性强一点，否则真没必要换车，09款车主真心话…,操控,-1,差
p8NQmMkiBH3nWgRD,探界者如果不注重内饰材质的话可以考虑，动力好，配置高，空间大，但是内饰全塑料。    ,内饰,-1,全塑料
p8NQmMkiBH3nWgRD,探界者如果不注重内饰材质的话可以考虑，动力好，配置高，空间大，但是内饰全塑料。    ,动力,1,好
p8NQmMkiBH3nWgRD,探界者如果不注重内饰材质的话可以考虑，动力好，配置高，空间大，但是内饰全塑料。    ,配置,1,高
p8NQmMkiBH3nWgRD,探界者如果不注重内饰材质的话可以考虑，动力好，配置高，空间大，但是内饰全塑料。    ,空间,1,大
RBtJIyiqs8UZbvAC,等新crv上市再考虑买不买！现款太难看空间感觉比森稍大一点,外观,-1,难看
RBtJIyiqs8UZbvAC,等新crv上市再考虑买不买！现款太难看空间感觉比森稍大一点,空间,1,大
L7zsZyHWkp0cV2CJ,既然开马自达肯定、必须是xt啊，汉兰达空间却是不错但是开起来实在是......,空间,1,不错
L7zsZyHWkp0cV2CJ,既然开马自达肯定、必须是xt啊，汉兰达空间却是不错但是开起来实在是......,操控,-1,开起来实在是….
aDL3IzPOlRG19jkF,RAV42.5，比奇骏后排空间大，操控比奇骏好,空间,1,大
aDL3IzPOlRG19jkF,RAV42.5，比奇骏后排空间大，操控比奇骏好,操控,1,好
viNQ1qhH4xwZuVWU,xt啊，又灵活，又有动力，还能轻度越野，汉兰达除了空间大点没有啥了，那么大，停车不方便,动力,1,有动力
viNQ1qhH4xwZuVWU,xt啊，又灵活，又有动力，还能轻度越野，汉兰达除了空间大点没有啥了，那么大，停车不方便,空间,1,大
MLe6atGFAVoR5ZHs,从配置看，森更偏向越野机械手刹，更高的离地间隙。虎偏向城市电子手刹，远近光自适应，并线辅助等。看LZ的需求了,配置,0,
1cwny5DSvt9NRBXa,我当时管道都交定金了，等了1个月，加价2万，退了买的森林人。其实如果你预算够的话可以上沃尔沃xc60啊，最低配配置可以，落地32多点，跟管道价格差不多，比它爽太多了,配置,0,
8LtIGiA0KOUzqZDs,斯巴鲁全球执行统一品控标准，美规、日规、中规版本基本一致，外观和内饰及配置方面略有差异。国内斯巴鲁销售基本由庞大集团垄断，所以选择性比较唯一。,外观,0,
8LtIGiA0KOUzqZDs,斯巴鲁全球执行统一品控标准，美规、日规、中规版本基本一致，外观和内饰及配置方面略有差异。国内斯巴鲁销售基本由庞大集团垄断，所以选择性比较唯一。,内饰,0,
8LtIGiA0KOUzqZDs,斯巴鲁全球执行统一品控标准，美规、日规、中规版本基本一致，外观和内饰及配置方面略有差异。国内斯巴鲁销售基本由庞大集团垄断，所以选择性比较唯一。,配置,0,
69v70lwAejGJBtUf,那车辆的性能配置太高了,配置,1,高
8CadrzQfHpyLA9BF,斯巴鲁有2.0 2.5 2.0t 2.5t 3.6 不同市场不同配置 森林人在美国没有2.0 日本没2.50.66t 1.0 1.0SC和1.6t都只在日本市场用。,动力,0,
xPmEato2GqIjUzk1,你好我也看中了这款配置的森林人，你多少钱买的，有没有送啥？我这边只优惠2000元,配置,0,
yBczdNFpVAGXfJgj,原来我也想买发现神行的，觉得外观好看，品牌过硬。但据反映小毛病多，而且比森林人贵不少，最低配置根本看不上眼，全时四驱也不如森林人。所以实惠点还是森林人，要地道点的路虎得顶配级别的，这价格就差别大了。,外观,1, 好看
yBczdNFpVAGXfJgj,原来我也想买发现神行的，觉得外观好看，品牌过硬。但据反映小毛病多，而且比森林人贵不少，最低配置根本看不上眼，全时四驱也不如森林人。所以实惠点还是森林人，要地道点的路虎得顶配级别的，这价格就差别大了。,配置,-1,看不上眼
IpYUKewW9ovEXZtJ,最主要是本来的配置日本是有的，但到中国为什么连选装都不行，直接说没有，有点心里过不去，好像就是觉得小日本就是不想让你用的感觉。    ,配置,0,
af3bBkSusn4hyvEc,高科技配置把人惯坏了，只依赖仪器，仪表。我的车不烧机油也会隔一段时间看看油尺，副水箱水位正常有时也要打开水箱盖看看，这个我有教训，145000公里时在广西遇到水箱开锅，就是副水箱水位正常，但时间久了道路颠簸，水箱上盖开裂，无法从副水箱抽水补充引起开锅，在山区没办法只能跑十来公里加一次水。一直到崇左。,动力,0,
y4fZXwLmnsaKhWUd,国外好多可以选装，国内只有固定配置。但是能配上一些安全附助还是好。,配置,0,
y4fZXwLmnsaKhWUd,国外好多可以选装，国内只有固定配置。但是能配上一些安全附助还是好。,安全性,0,
u1GQfPsFqOXzjdhR,没有别的意思，只是这个价位基本该有的东西都有了，性价比蛮高的，希望森林人以后再丰富些基础配置，别的不说加个后排出风口，日行灯，把个山寨导航换个正常点的，这是些很基础的配置，不为过吧,价格,1,性价比高
u1GQfPsFqOXzjdhR,没有别的意思，只是这个价位基本该有的东西都有了，性价比蛮高的，希望森林人以后再丰富些基础配置，别的不说加个后排出风口，日行灯，把个山寨导航换个正常点的，这是些很基础的配置，不为过吧,配置,-1,换个正常点
AglCNILGcW7rje01,比较了很多车，森林人在我的承受范围内是最满意的，我喜欢简单的内饰，不喜欢太多无用的配置，全时四驱非常符合我的要求，开了一年了，挺好的。就是纳闷为什么斯巴鲁销量那么低，我们这里却很多开的，我们小区就有七八辆。,内饰,1,喜欢
AglCNILGcW7rje01,比较了很多车，森林人在我的承受范围内是最满意的，我喜欢简单的内饰，不喜欢太多无用的配置，全时四驱非常符合我的要求，开了一年了，挺好的。就是纳闷为什么斯巴鲁销量那么低，我们这里却很多开的，我们小区就有七八辆。,配置,-1,不喜欢
AglCNILGcW7rje01,比较了很多车，森林人在我的承受范围内是最满意的，我喜欢简单的内饰，不喜欢太多无用的配置，全时四驱非常符合我的要求，开了一年了，挺好的。就是纳闷为什么斯巴鲁销量那么低，我们这里却很多开的，我们小区就有七八辆。,操控,1,符合
aLUsTDqeyWOZ5XKw,据说14款以后烧机油的问题改观不少，漏油的应该不多，拉缸那是个人问题了，保养和同价位车比起来不贵，但是配置不高，隔音不好而且偶有异响，如果有强迫症的还是慎重。    ,动力,1,改观不少
aLUsTDqeyWOZ5XKw,据说14款以后烧机油的问题改观不少，漏油的应该不多，拉缸那是个人问题了，保养和同价位车比起来不贵，但是配置不高，隔音不好而且偶有异响，如果有强迫症的还是慎重。    ,配置,-1,不高
aLUsTDqeyWOZ5XKw,据说14款以后烧机油的问题改观不少，漏油的应该不多，拉缸那是个人问题了，保养和同价位车比起来不贵，但是配置不高，隔音不好而且偶有异响，如果有强迫症的还是慎重。    ,舒适性,-1,隔音不好
duxnUzlyvI8EhwHK,从配置的个人爱好讲，后座出风口和车窗一键升降(含钥匙控制)缺失有点遗憾，毕竟成本很少且很实用。像神车途观乞丐版省中央扶手才会省后出风，有扶手只是排个管子的事，宁愿后排电热换后出风。,配置,-1,缺失遗憾
UdNmybRasK0ofetw,这个还真不太懂，都是从事多年改日系车的朋友建议的，不下赛道这个配置已经是顶级了，再贵的他说没必要，现在的轮毂和轮胎也用不到    ,配置,1,顶级
9gQtAPL5CnSH2hDr,25豪华羡慕，当时没尊贵就提豪华了，多的配置还是很实用的,配置,1,实用
I13GRZPsNkx6YmTU,理论上是可以，但前提条件是胎压信号接收器要和ECU有通讯，并且允许把数据传送到OBD接口。不知道通用的车是不是已经这样配置了，因为美国已经立法胎压监测为强制性配置，通用在这方面比较超前。   ,配置,1,超前
FLwcP7IyqK8YbJ2f,真心建议上2.0时尚，预算不足可以想办法再抽1万，多出的配置很值得。防止落地几个月后手头有余而后悔。,配置,1,值得
gXN2R0lvQcECWtUb,买飞度可以帮你问问价格，哪个配置的？    ,配置,0,
KYURoihanb1NBPHZ,2.0手动的四驱结构和2.0、2.5自动挡四驱结构有些差别。2.0、2.5自动挡低配没有手动模式、高配有手动模式。2.0T有超级运动模式，别的配置没有。,动力,0,
pDIfCKlzHvcR3Ero,配置是低了点，就感觉发动机好点    ,配置,-1,低
pDIfCKlzHvcR3Ero,配置是低了点，就感觉发动机好点    ,动力,1,好点
qmw8srnPhlZvX4M2,蔚蓝的做工还是不错的 ！ 不过要上畅行，配置才算丰富  畅行的价格 可以上傲虎了！ 畅行有acc  傲虎有es 各有千秋  确实纠结！ 哈哈,内饰,1,不错
qmw8srnPhlZvX4M2,蔚蓝的做工还是不错的 ！ 不过要上畅行，配置才算丰富  畅行的价格 可以上傲虎了！ 畅行有acc  傲虎有es 各有千秋  确实纠结！ 哈哈,配置,-1,
qmw8srnPhlZvX4M2,蔚蓝的做工还是不错的 ！ 不过要上畅行，配置才算丰富  畅行的价格 可以上傲虎了！ 畅行有acc  傲虎有es 各有千秋  确实纠结！ 哈哈,价格,-1,
4GC8XMpOARkgKwmb,中肯的建议，去退掉吧，不然你绝对会后悔，昂科威才适合你，它的配置和品牌都是抓住了中国人的心里的，市场调研做的好。但是，它的华而不实和森林人是森林人准车主所嗤之以鼻的。,配置,-1,后悔
UI4EAkYBeW8iR5L9,大家为什么这样回复呢，青菜萝卜各有所好。我选择的是森林人，就是买它的机械性能。你看配置就买昂科威。这二款车你都开下，感觉会告诉你更喜欢哪辆。车子买了要开个几年的，不要勉强。,配置,1,买它的机械性能
tdphPxOSMNgjnrc0,底盘一样，四驱一样，同样的CVT，就是动力有差异，配置有增减,操控,0,
tdphPxOSMNgjnrc0,底盘一样，四驱一样，同样的CVT，就是动力有差异，配置有增减,配置,0,
FGmjDzkbfQprBWha,你说的这些配置现在都是很多车的标配吧，不放心可多去试驾比较再下决定     ,配置,0,
GkoOv8uQKP0wXFJe,我对配置要求还是挺高的 换CT 还有一个原因就是手动调节不能忍 而且超过30万买车我觉得对于我个人意义不是很大    ,配置,-1,不能忍
5GQ7wPk6jc8BzrMu,这车是30万内，城市SUV性能可打95分，内饰只能打60分。配置的话打上80分(比上不足，比下有余)。    ,操控,1,打95分
5GQ7wPk6jc8BzrMu,这车是30万内，城市SUV性能可打95分，内饰只能打60分。配置的话打上80分(比上不足，比下有余)。    ,动力,1,打95分
5GQ7wPk6jc8BzrMu,这车是30万内，城市SUV性能可打95分，内饰只能打60分。配置的话打上80分(比上不足，比下有余)。    ,内饰,0,打60分
5GQ7wPk6jc8BzrMu,这车是30万内，城市SUV性能可打95分，内饰只能打60分。配置的话打上80分(比上不足，比下有余)。    ,配置,1,打80分
2D3NQWmnxYJScBF5,哎，选择综合症，2.0的觉得配置不好，2.5怕烧机油，又想鹰眼出来再买。。。    ,配置,0,
B9qkMFJDzgv2s37i,森的配置是不咋样，但是国产车和进口车的质量上我宁可相信进口的。不看内饰，需要的是这个价位上的安全感。   ,配置,-1,不咋样
B9qkMFJDzgv2s37i,森的配置是不咋样，但是国产车和进口车的质量上我宁可相信进口的。不看内饰，需要的是这个价位上的安全感。   ,内饰,0,
dfrAY7v5FqQt4kmi,国产确实有，要知道国产车内部的电子配置从来不吝啬，但是又so……what？！说真的我当初也是看中座椅记忆，因为和老婆身高差的比较多，早上她送完小孩回来就轮到到我开去上班，一天最少要调2次座椅，烦死了！差不多价钱的合资或者进口车，有这个配置的真不多……LZ不知道你新选了什么车，我早上试了一下你要转头才能看后视镜的情况，感觉你坐姿真的应该比较大问题～   ,舒适性,1,看中座椅记忆
tO5pEHzBR6PlSrsW,远近光都是LED，秋就是倒档雷达触发声，特装就是豪华的外观，尊贵的配置,配置,0,
ZPzMQErnTJwjk6KX,这个锅，得所有汽车品牌背。。。所有的汽车厂家，对我国配置选定、南北差异不太重视，，卖南方的车，不给座椅通风、后排出风口、加强空调制冷系统(中东市场平行进口的车，制冷效果更好)……,配置,-1,不太重视
6u9wXHbpLl2CUNIs,我是途观、自由光、森林人三选一，眯眯眼的狼眼我觉着还行，但LD比较排斥，再加上小问题有点多和车重油耗偏大，最后放弃了。神车一块，买新不买旧就是腊肠途观了，配置要顺心得选330骑贱版，算上强奸包得30多万（还是前驱），关键还要看销售的脸色。。。最终还是LD做主上的森。   ,油耗,-1,偏大
6u9wXHbpLl2CUNIs,我是途观、自由光、森林人三选一，眯眯眼的狼眼我觉着还行，但LD比较排斥，再加上小问题有点多和车重油耗偏大，最后放弃了。神车一块，买新不买旧就是腊肠途观了，配置要顺心得选330骑贱版，算上强奸包得30多万（还是前驱），关键还要看销售的脸色。。。最终还是LD做主上的森。   ,动力,-1,车重
6u9wXHbpLl2CUNIs,我是途观、自由光、森林人三选一，眯眯眼的狼眼我觉着还行，但LD比较排斥，再加上小问题有点多和车重油耗偏大，最后放弃了。神车一块，买新不买旧就是腊肠途观了，配置要顺心得选330骑贱版，算上强奸包得30多万（还是前驱），关键还要看销售的脸色。。。最终还是LD做主上的森。   ,配置,0,
c1dVuZrCQTb0n5YI,配置款式都很好，个人觉得踏板多余，容易弄脏裤腿,配置,1,很好
c1dVuZrCQTb0n5YI,配置款式都很好，个人觉得踏板多余，容易弄脏裤腿,外观,1,很好
c1dVuZrCQTb0n5YI,配置款式都很好，个人觉得踏板多余，容易弄脏裤腿,操控,-1,多余的
orpVvWsGPIRbcfLa,百家争鸣，现阶段斯巴鲁在中国没有竞争力是事实。有比斯巴鲁配置多厚道朵的车老百姓为何不选。我要是再买车以现在森的车身尺寸价位和变速箱绝对不会选森。而且保有量越小对于车主来说也是负担。配件保险比率二手价格都是问题。    ,配置,-1,不选
orpVvWsGPIRbcfLa,百家争鸣，现阶段斯巴鲁在中国没有竞争力是事实。有比斯巴鲁配置多厚道朵的车老百姓为何不选。我要是再买车以现在森的车身尺寸价位和变速箱绝对不会选森。而且保有量越小对于车主来说也是负担。配件保险比率二手价格都是问题。    ,动力,-1,不选
jx67IQbKegXVn29w,建议17奇骏至尊，新款的外观、内饰肯定认可度高，主动安全配置比森强，日行装逼利器和后排出风比森强。我也中途插看过奇骏，但是我个人不喜欢日产这个牌子，说服不了自己深入下去。。。,外观,1,认可度高
jx67IQbKegXVn29w,建议17奇骏至尊，新款的外观、内饰肯定认可度高，主动安全配置比森强，日行装逼利器和后排出风比森强。我也中途插看过奇骏，但是我个人不喜欢日产这个牌子，说服不了自己深入下去。。。,内饰,1,认可度高
jx67IQbKegXVn29w,建议17奇骏至尊，新款的外观、内饰肯定认可度高，主动安全配置比森强，日行装逼利器和后排出风比森强。我也中途插看过奇骏，但是我个人不喜欢日产这个牌子，说服不了自己深入下去。。。,安全性,1,强
d8iTSu5GgQfwYFx6,说得好! 我给家里领导也是这么说的.听完的我说的，她总结到:你买了辆外观丑，配置差，噪音大，还颠的车?我说把钱花在看不见的地方的车才是好车   ,外观,-1,丑
d8iTSu5GgQfwYFx6,说得好! 我给家里领导也是这么说的.听完的我说的，她总结到:你买了辆外观丑，配置差，噪音大，还颠的车?我说把钱花在看不见的地方的车才是好车   ,配置,-1,差
d8iTSu5GgQfwYFx6,说得好! 我给家里领导也是这么说的.听完的我说的，她总结到:你买了辆外观丑，配置差，噪音大，还颠的车?我说把钱花在看不见的地方的车才是好车   ,舒适性,-1,噪音大
TaiO6vKZ9eyn1Emp,如果不是特别喜欢森林人的话，还是奇骏吧，不说配置上的差异，以后养车成本也差不少。,配置,0,
mlNorczdJFvPExIY,我也在纠结这个问题，2.4高性能版本据说是通过JEEP越野评级认证啥的，挺牛的，配置非常高，但是真心外观太小，森林人感觉综合素质要更棒，说归说，仍然纠结中。。。,配置,1,高
mlNorczdJFvPExIY,我也在纠结这个问题，2.4高性能版本据说是通过JEEP越野评级认证啥的，挺牛的，配置非常高，但是真心外观太小，森林人感觉综合素质要更棒，说归说，仍然纠结中。。。,动力,1,牛
mlNorczdJFvPExIY,我也在纠结这个问题，2.4高性能版本据说是通过JEEP越野评级认证啥的，挺牛的，配置非常高，但是真心外观太小，森林人感觉综合素质要更棒，说归说，仍然纠结中。。。,操控,1,牛
